pm25,pm10,no2,station,covid,tun_del_parking,tun_lou_in_bas_midi_et_cambre,tun_montg_cambre,tun_ste_out_centre_et_bas_cambre,tun_vp_a12,time,station_subset,split_time,station_int
14.9166666666667,21.0791666666667,8.14583333333333,STA-BETR731,427,19.20833333,1224.91667,465.91666667, 566.91667, 767.333333,2021-05-16T00:00:00Z,STA-BETR731_15,22,32
7.14583333333333,13.4125,6.22916666666667,STA-BETR731,1936,13.66666667,1114.08333,364.33333333, 440.25000, 676.166667,2021-05-17T00:00:00Z,STA-BETR731_15,23,32
9.8125,15.2805416666667,10.6770833333333,STA-BETR731,1614,23.54166667,1437.79167,482.00000000, 673.91667, 841.541667,2021-05-18T00:00:00Z,STA-BETR731_15,24,32
7.0625,13.8291666666667,13.4791666666667,STA-BETR731,1569,26.45833333,1531.45833,495.37500000, 745.66667, 902.333333,2021-05-19T00:00:00Z,STA-BETR731_15,25,32
6.10416666666667,11.475,11.0416666666667,STA-BETR731,1175,25.16666667,1525.08333,512.25000000, 739.25000, 876.666667,2021-05-20T00:00:00Z,STA-BETR731_15,26,32
11.9791666666667,25.3083333333333,17.4375,STA-BETR731,1198,26.20833333,1526.41667,513.08333333, 758.37500, 865.666667,2021-05-21T00:00:00Z,STA-BETR731_15,27,32
8.70833333333333,30.9333333333333,5.1875,STA-BETR731,683,26.33333333,1580.25000,541.08333333, 773.20833, 921.166667,2021-05-22T00:00:00Z,STA-BETR731_15,28,32
5.95833333333333,10.4333333333333,6.5625,STA-BETR731,456,20.12500000,1343.08333,408.79166667, 572.91667, 836.666667,2021-05-23T00:00:00Z,STA-BETR731_15,29,32
4.85416666666667,10.8083333333333,6.1875,STA-BETR731,506,12.08333333,1154.87500,299.62500000, 449.45833, 686.291667,2021-05-24T00:00:00Z,STA-BETR731_15,30,32
3.22916666666667,7.70416666666667,8.95833333333333,STA-BETR731,1333,14.00000000,1028.50000,315.20833333, 408.00000, 629.333333,2021-05-25T00:00:00Z,STA-BETR731_16,1,32
6.375,12.0583333333333,9.45833333333333,STA-BETR731,1160,24.41666667,1426.00000,571.83333333, 712.83333, 880.250000,2021-05-26T00:00:00Z,STA-BETR731_16,2,32
7.47916666666667,13.1833333333333,10.3611125,STA-BETR731,1003,23.83333333,1535.00000,531.75000000, 742.83333, 896.875000,2021-05-27T00:00:00Z,STA-BETR731_16,3,32
11.6666666666667,17.5583333333333,9.84722083333333,STA-BETR731,950,24.20833333,1541.37500,535.25000000, 747.12500, 858.500000,2021-05-28T00:00:00Z,STA-BETR731_16,4,32
13.4166666666667,22.225,18.7916666666667,STA-BETR731,558,27.08333333,1529.50000,567.12500000, 784.29167, 962.166667,2021-05-29T00:00:00Z,STA-BETR731_16,5,32
13.5625,21.35,16.5833333333333,STA-BETR731,360,22.12500000,1446.25000,445.79166667, 644.50000, 893.791667,2021-05-30T00:00:00Z,STA-BETR731_16,6,32
19.0416666666667,29.5583333333333,18.9791666666667,STA-BETR731,999,15.37500000,1193.29167,346.75000000, 481.00000, 749.833333,2021-05-31T00:00:00Z,STA-BETR731_16,7,32
15.0454545454545,27.2590909090909,16.75,STA-BETR731,883,26.86363636,1601.68182,560.45454545, 758.81818, 934.545455,2021-06-01T00:00:00Z,STA-BETR731_16,8,32
2.5,7.35,7.5,STA-BETR801,10,17.00000000,1143.00000,273.00000000, 553.00000, 481.000000,2020-03-01T00:00:00Z,STA-BETR801_1,1,34
6.35416666666667,15.0166666666667,14.6875,STA-BETR801,12,20.58333333,1237.29167,430.75000000, 535.29167, 601.666667,2020-03-02T00:00:00Z,STA-BETR801_1,2,34
6.1875,12.975,40,STA-BETR801,21,28.04166667,1422.08333,745.75000000, 851.25000, 869.375000,2020-03-03T00:00:00Z,STA-BETR801_1,3,34
8.1875,18.2458333333333,34.6041666666667,STA-BETR801,29,32.33333333,1434.16667,766.00000000, 921.95833, 857.916667,2020-03-04T00:00:00Z,STA-BETR801_1,4,34
11.5625,23.1833333333333,36.6875,STA-BETR801,59,30.95833333,1533.00000,762.66666667, 926.87500, 918.083333,2020-03-05T00:00:00Z,STA-BETR801_1,5,34
8.20833333333333,12.3291666666667,35.2291666666667,STA-BETR801,78,29.62500000,1324.58333,810.70833333, 889.58333, 912.666667,2020-03-06T00:00:00Z,STA-BETR801_1,6,34
14.6666666666667,21.3291666666667,32.0416666666667,STA-BETR801,16,33.04166667,1598.50000,798.00000000, 952.25000, 886.583333,2020-03-07T00:00:00Z,STA-BETR801_1,7,34
12.7708333333333,20.5166666666667,27.9791666666667,STA-BETR801,38,28.33333333,1569.66667,584.29166667, 778.91667, 764.416667,2020-03-08T00:00:00Z,STA-BETR801_1,8,34
6.97916666666667,12.8916666666667,17.2708333333333,STA-BETR801,37,19.12500000,1269.87500,436.70833333, 571.45833, 667.625000,2020-03-09T00:00:00Z,STA-BETR801_1,9,34
8.64583333333333,19.4333333333333,25.2916666666667,STA-BETR801,57,26.16666667,1472.33333,731.62500000, 858.62500, 802.416667,2020-03-10T00:00:00Z,STA-BETR801_1,10,34
2.91666666666667,7.37083333333333,32.7067291666667,STA-BETR801,107,27.25000000,1511.41667,731.62500000, 902.91667, 858.375000,2020-03-11T00:00:00Z,STA-BETR801_1,11,34
2.85416666666667,7.975,23.5016041666667,STA-BETR801,141,26.20833333,1552.00000,735.62500000, 886.04167, 864.250000,2020-03-12T00:00:00Z,STA-BETR801_1,12,34
6.67708333333333,17.7096791666667,13.8541666666667,STA-BETR801,167,28.83333333,1527.04167,725.41666667, 904.83333, 856.250000,2020-03-13T00:00:00Z,STA-BETR801_1,13,34
8.39583333333333,19.85,26.1458333333333,STA-BETR801,76,25.91666667,1614.29167,676.16666667, 861.70833, 851.041667,2020-03-14T00:00:00Z,STA-BETR801_1,14,34
9.70833333333333,18.0791666666667,28.5833333333333,STA-BETR801,123,12.29166667,1085.25000,349.83333333, 401.20833, 576.625000,2020-03-15T00:00:00Z,STA-BETR801_1,15,34
10.1666666666667,17.2875,25.7291666666667,STA-BETR801,200, 9.95833333, 754.87500,249.20833333, 271.95833, 420.458333,2020-03-16T00:00:00Z,STA-BETR801_1,16,34
11.375,21.6625,43.9166666666667,STA-BETR801,256,20.12500000,1259.08333,499.25000000, 596.87500, 671.125000,2020-03-17T00:00:00Z,STA-BETR801_1,17,34
13.8958333333333,27.3708333333333,31.5208333333333,STA-BETR801,285,18.16666667,1253.79167,467.58333333, 559.04167, 690.250000,2020-03-18T00:00:00Z,STA-BETR801_1,18,34
11.6875,24.4958333333333,29.2083333333333,STA-BETR801,381,16.08333333, 991.41667,362.00000000, 428.75000, 577.625000,2020-03-19T00:00:00Z,STA-BETR801_1,19,34
30.6666666666667,41.6202083333333,36,STA-BETR801,393,14.58333333, 771.04167,251.87500000, 310.83333, 439.125000,2020-03-20T00:00:00Z,STA-BETR801_1,20,34
9.41666666666667,15.7666666666667,14.9375,STA-BETR801,248,13.00000000, 780.16667,255.75000000, 316.12500, 426.791667,2020-03-21T00:00:00Z,STA-BETR801_1,21,34
8.85416666666667,15.0583333333333,9.52083333333333,STA-BETR801,233, 6.20833333, 491.25000,146.04166667, 167.45833, 291.666667,2020-03-22T00:00:00Z,STA-BETR801_1,22,34
7.20833333333333,13.5375,10.4166666666667,STA-BETR801,806, 5.08333333, 339.75000, 92.66666667, 115.95833, 194.625000,2020-03-23T00:00:00Z,STA-BETR801_1,23,34
9.3125,18.0375,21.5416666666667,STA-BETR801,686,12.54166667, 694.08333,229.00000000, 271.75000, 412.541667,2020-03-24T00:00:00Z,STA-BETR801_1,24,34
12.9375,22.85,30.6041666666667,STA-BETR801,717,12.75000000, 670.25000,217.79166667, 260.66667, 401.000000,2020-03-25T00:00:00Z,STA-BETR801_1,25,34
19.4166666666667,31.6,28.5,STA-BETR801,821,13.37500000, 657.16667,215.29166667, 256.75000, 386.541667,2020-03-26T00:00:00Z,STA-BETR801_1,26,34
25.8958333333333,40.9333333333333,20,STA-BETR801,938,11.41666667, 667.16667,220.54166667, 256.29167, 373.416667,2020-03-27T00:00:00Z,STA-BETR801_1,27,34
39.4375,59.4958333333333,23.3333333333333,STA-BETR801,478,11.70833333, 703.62500,231.29166667, 275.45833, 410.041667,2020-03-28T00:00:00Z,STA-BETR801_1,28,34
29.5416666666667,43.85,10.0625,STA-BETR801,364, 6.37500000, 421.87500,130.25000000, 139.20833, 249.791667,2020-03-29T00:00:00Z,STA-BETR801_1,29,34
6.70833333333333,20.5583333333333,6,STA-BETR801,1033, 6.43750000, 279.58333, 83.47916667,  93.93750, 164.312500,2020-03-30T00:00:00Z,STA-BETR801_1,30,34
6.5625,16.3916666666667,22.875,STA-BETR801,879,14.45833333, 668.58333,216.79166667, 253.08333, 383.166667,2020-03-31T00:00:00Z,STA-BETR801_2,1,34
8.53005,16.2147041666667,16.1041666666667,STA-BETR801,840,13.62500000, 683.25000,212.66666667, 264.29167, 381.833333,2020-04-01T00:00:00Z,STA-BETR801_2,2,34
12.860575,21.8528083333333,26.5,STA-BETR801,799,12.87500000, 673.33333,212.00000000, 258.41667, 387.458333,2020-04-02T00:00:00Z,STA-BETR801_2,3,34
16.0364583333333,25.546325,28.4166666666667,STA-BETR801,951,13.66666667, 678.58333,215.41666667, 256.41667, 388.541667,2020-04-03T00:00:00Z,STA-BETR801_2,4,34
8.625,18.0583333333333,25.5208333333333,STA-BETR801,543,14.08333333, 703.08333,226.58333333, 273.29167, 422.333333,2020-04-04T00:00:00Z,STA-BETR801_2,5,34
12.625,20.6416666666667,24.6041666666667,STA-BETR801,321, 6.91666667, 428.41667,135.66666667, 137.70833, 276.208333,2020-04-05T00:00:00Z,STA-BETR801_2,6,34
15.7083333333333,25.8083333333333,14.625,STA-BETR801,1137, 6.33333333, 299.41667, 84.62500000,  96.66667, 190.875000,2020-04-06T00:00:00Z,STA-BETR801_2,7,34
15.0416666666667,30.5166666666667,21.8333333333333,STA-BETR801,830,13.16666667, 690.20833,218.79166667, 258.45833, 393.666667,2020-04-07T00:00:00Z,STA-BETR801_2,8,34
19.875,33.2041666666667,25.6458333333333,STA-BETR801,917,14.00000000, 701.25000,222.37500000, 266.45833, 417.541667,2020-04-08T00:00:00Z,STA-BETR801_2,9,34
30.875,48.4756416666667,35.4166666666667,STA-BETR801,1379,13.16666667, 698.75000,230.12500000, 267.58333, 415.375000,2020-04-09T00:00:00Z,STA-BETR801_2,10,34
23.9583333333333,37.5791666666667,34.8974291666667,STA-BETR801,1559,12.83333333, 699.41667,232.66666667, 271.66667, 419.083333,2020-04-10T00:00:00Z,STA-BETR801_2,11,34
14.625,30.8083333333333,17.6859041666667,STA-BETR801,669,14.12500000, 724.66667,240.37500000, 277.12500, 437.500000,2020-04-11T00:00:00Z,STA-BETR801_2,12,34
13.1458333333333,25.9125,31.2291666666667,STA-BETR801,292, 7.16666667, 468.04167,138.58333333, 158.50000, 306.375000,2020-04-12T00:00:00Z,STA-BETR801_2,13,34
22.6875,34.4333333333333,31.8125,STA-BETR801,308, 6.04166667, 308.50000, 86.91666667, 102.58333, 200.875000,2020-04-13T00:00:00Z,STA-BETR801_2,14,34
11.25,23.3708333333333,5.3125,STA-BETR801,704, 6.16666667, 352.12500, 97.20833333, 118.45833, 229.125000,2020-04-14T00:00:00Z,STA-BETR801_2,15,34
9.83333333333333,19.8708333333333,15.4166666666667,STA-BETR801,651,13.08333333, 741.54167,236.66666667, 279.91667, 429.541667,2020-04-15T00:00:00Z,STA-BETR801_2,16,34
25.4583333333333,43.9125,31.7291666666667,STA-BETR801,888,14.25000000, 729.75000,238.29166667, 275.70833, 442.625000,2020-04-16T00:00:00Z,STA-BETR801_2,17,34
26.1458333333333,46.5166666666667,35.875,STA-BETR801,682,13.45833333, 739.08333,238.08333333, 280.83333, 442.666667,2020-04-17T00:00:00Z,STA-BETR801_2,18,34
16.4375,35.5583333333333,14.7708333333333,STA-BETR801,241,11.58333333, 779.29167,251.12500000, 298.45833, 455.375000,2020-04-18T00:00:00Z,STA-BETR801_2,19,34
21.4583333333333,33.5583333333333,32.6458333333333,STA-BETR801,161, 6.08333333, 501.20833,146.95833333, 166.87500, 324.958333,2020-04-19T00:00:00Z,STA-BETR801_2,20,34
19.6041666666667,31.8083333333333,15.125,STA-BETR801,602, 4.50000000, 339.50000, 91.79166667, 112.37500, 223.541667,2020-04-20T00:00:00Z,STA-BETR801_2,21,34
11.0416666666667,34.6625,15.4791666666667,STA-BETR801,597,13.95833333, 772.66667,253.70833333, 284.91667, 467.000000,2020-04-21T00:00:00Z,STA-BETR801_2,22,34
17.6666666666667,43.8708333333333,16.5208333333333,STA-BETR801,419,14.04166667, 804.83333,252.29166667, 298.25000, 478.625000,2020-04-22T00:00:00Z,STA-BETR801_2,23,34
17.6458333333333,41.0166666666667,20.25,STA-BETR801,438,15.00000000, 820.70833,263.87500000, 306.54167, 495.500000,2020-04-23T00:00:00Z,STA-BETR801_2,24,34
23.1041666666667,42.4541666666667,42.3541666666667,STA-BETR801,404,14.87500000, 856.37500,269.08333333, 318.08333, 514.666667,2020-04-24T00:00:00Z,STA-BETR801_2,25,34
36.1875,51.1,37.6458333333333,STA-BETR801,136,13.66666667, 850.70833,275.54166667, 327.79167, 514.291667,2020-04-25T00:00:00Z,STA-BETR801_2,26,34
11.6875,20.5583333333333,8.89583333333333,STA-BETR801,111, 6.45833333, 574.50000,173.91666667, 189.79167, 369.958333,2020-04-26T00:00:00Z,STA-BETR801_2,27,34
17.2708333333333,27.6833333333333,19.875,STA-BETR801,450, 5.62500000, 397.66667,113.41666667, 131.83333, 258.333333,2020-04-27T00:00:00Z,STA-BETR801_2,28,34
23.875,38.725,30.1041666666667,STA-BETR801,363,14.62500000, 813.75000,289.58333333, 296.08333, 508.291667,2020-04-28T00:00:00Z,STA-BETR801_2,29,34
33.7708333333333,41.7458333333333,24.0416666666667,STA-BETR801,316,14.33333333, 815.54167,296.75000000, 300.37500, 542.625000,2020-04-29T00:00:00Z,STA-BETR801_2,30,34
9.41666666666667,16.5791666666667,14.6041666666667,STA-BETR801,361,14.91666667, 877.45833,302.45833333, 318.75000, 552.833333,2020-04-30T00:00:00Z,STA-BETR801_3,1,34
4.20833333333333,12.6208333333333,11.9583333333333,STA-BETR801,160,15.08333333, 941.91667,325.04166667, 344.70833, 592.625000,2020-05-01T00:00:00Z,STA-BETR801_3,2,34
5.875,12.4541666666667,11.1875,STA-BETR801,172, 6.33333333, 536.83333,153.58333333, 178.00000, 357.166667,2020-05-02T00:00:00Z,STA-BETR801_3,3,34
8.95833333333333,14.7666666666667,15.1875,STA-BETR801,83, 7.16666667, 615.62500,198.04166667, 200.62500, 413.958333,2020-05-03T00:00:00Z,STA-BETR801_3,4,34
10.1041666666667,15.6416666666667,16.0833333333333,STA-BETR801,454, 6.16666667, 441.08333,125.54166667, 139.16667, 299.541667,2020-05-04T00:00:00Z,STA-BETR801_3,5,34
13.5416666666667,20.1625,15.4166666666667,STA-BETR801,344,15.25000000, 978.20833,351.20833333, 361.29167, 614.208333,2020-05-05T00:00:00Z,STA-BETR801_3,6,34
6.41666666666667,15.5166666666667,12.6666666666667,STA-BETR801,345,15.91666667, 989.25000,354.33333333, 376.16667, 626.958333,2020-05-06T00:00:00Z,STA-BETR801_3,7,34
9.83333333333333,19.3708333333333,18.5208333333333,STA-BETR801,256,15.70833333,1000.91667,366.00000000, 369.50000, 628.291667,2020-05-07T00:00:00Z,STA-BETR801_3,8,34
21.1875,33.3708333333333,28.1666666666667,STA-BETR801,249,15.91666667,1013.16667,352.79166667, 381.12500, 635.208333,2020-05-08T00:00:00Z,STA-BETR801_3,9,34
32.2083333333333,47.8708333333333,31.7916666666667,STA-BETR801,116,13.54166667,1048.83333,368.45833333, 397.66667, 653.375000,2020-05-09T00:00:00Z,STA-BETR801_3,10,34
28.3333333333333,41.4125,20.7916666666667,STA-BETR801,57, 7.87500000, 780.79167,257.25000000, 263.58333, 499.625000,2020-05-10T00:00:00Z,STA-BETR801_3,11,34
22.1458333333333,34.5583333333333,20.2083333333333,STA-BETR801,323, 7.70833333, 639.12500,235.95833333, 220.33333, 460.625000,2020-05-11T00:00:00Z,STA-BETR801_3,12,34
6.33333333333333,22.85,9.8125,STA-BETR801,247,16.66666667,1074.37500,429.00000000, 430.00000, 725.291667,2020-05-12T00:00:00Z,STA-BETR801_3,13,34
6.17708333333333,15.21765,22.625,STA-BETR801,187,17.33333333,1129.12500,439.12500000, 444.66667, 751.916667,2020-05-13T00:00:00Z,STA-BETR801_3,14,34
7.02083333333333,16.225,23.7083333333333,STA-BETR801,170,17.70833333,1146.41667,444.79166667, 460.12500, 741.041667,2020-05-14T00:00:00Z,STA-BETR801_3,15,34
4.9375,13.975,12.3125,STA-BETR801,209,17.45833333,1168.79167,440.95833333, 474.58333, 746.875000,2020-05-15T00:00:00Z,STA-BETR801_3,16,34
5.45833333333333,12.6416666666667,18.5972208333333,STA-BETR801,93,15.87500000,1213.87500,473.00000000, 479.95833, 773.708333,2020-05-16T00:00:00Z,STA-BETR801_3,17,34
9.5625,19.475,25.2152791666667,STA-BETR801,57,10.00000000, 966.83333,344.12500000, 352.20833, 633.958333,2020-05-17T00:00:00Z,STA-BETR801_3,18,34
12.3125,20.9541666666667,26.6458333333333,STA-BETR801,215, 8.00000000, 708.41667,252.83333333, 243.75000, 505.583333,2020-05-18T00:00:00Z,STA-BETR801_3,19,34
10.7708333333333,25.3291666666667,32.4583333333333,STA-BETR801,183,18.25000000,1193.20833,471.29166667, 476.87500, 773.000000,2020-05-19T00:00:00Z,STA-BETR801_3,20,34
10.1875,22.6416666666667,26.1666666666667,STA-BETR801,220,18.79166667,1246.08333,490.00000000, 518.75000, 788.291667,2020-05-20T00:00:00Z,STA-BETR801_3,21,34
8.5,18.2875,17.7291666666667,STA-BETR801,41,16.33333333,1273.45833,514.79166667, 540.79167, 845.416667,2020-05-21T00:00:00Z,STA-BETR801_3,22,34
15.5,25.4541666666667,24.9583333333333,STA-BETR801,166, 8.66666667, 839.33333,287.50000000, 291.08333, 618.416667,2020-05-22T00:00:00Z,STA-BETR801_3,23,34
8.95833333333333,23.5791666666667,20.375,STA-BETR801,78,12.20833333,1169.16667,449.91666667, 473.00000, 728.750000,2020-05-23T00:00:00Z,STA-BETR801_3,24,34
10.625,28.6208333333333,7.33333333333333,STA-BETR801,44, 9.29166667,1025.54167,359.37500000, 390.54167, 457.166667,2020-05-24T00:00:00Z,STA-BETR801_3,25,34
12.6458333333333,23.6625,17.75,STA-BETR801,184, 9.70833333, 831.70833,280.50000000, 259.83333, 582.916667,2020-05-25T00:00:00Z,STA-BETR801_3,26,34
10.5,21.1833333333333,25.1875,STA-BETR801,137,17.41666667,1243.50000,498.25000000, 507.54167, 823.291667,2020-05-26T00:00:00Z,STA-BETR801_3,27,34
11.7083333333333,23.6208333333333,28.25,STA-BETR801,101,16.66666667,1257.41667,508.91666667, 541.25000, 861.958333,2020-05-27T00:00:00Z,STA-BETR801_3,28,34
9.39583333333333,19.85,20.1666666666667,STA-BETR801,107,18.08333333,1297.04167,525.04166667, 552.25000, 862.958333,2020-05-28T00:00:00Z,STA-BETR801_3,29,34
6.09375,18.2253833333333,11.4791666666667,STA-BETR801,88,18.66666667,1302.54167,522.62500000, 553.87500, 864.666667,2020-05-29T00:00:00Z,STA-BETR801_3,30,34
10.2083333333333,25.725,16.125,STA-BETR801,39,18.25000000,1362.54167,567.29166667, 575.08333, 914.416667,2020-05-30T00:00:00Z,STA-BETR801_4,1,34
8.02083333333333,20.2875,14.3958333333333,STA-BETR801,23,11.75000000,1155.75000,423.08333333, 430.75000, 757.791667,2020-05-31T00:00:00Z,STA-BETR801_4,2,34
4.95833333333333,15.8708333333333,10.625,STA-BETR801,37, 8.37500000, 874.00000,311.79166667, 295.70833, 620.000000,2020-06-01T00:00:00Z,STA-BETR801_4,3,34
6.75,19.9333333333333,13.4583333333333,STA-BETR801,95, 9.54166667, 878.33333,324.45833333, 304.33333, 632.750000,2020-06-02T00:00:00Z,STA-BETR801_4,4,34
12.9791666666667,31.2666666666667,46.2708333333333,STA-BETR801,94,19.79166667,1346.79167,561.29166667, 575.16667, 892.291667,2020-06-03T00:00:00Z,STA-BETR801_4,5,34
22.7291666666667,38.4125,28.4375,STA-BETR801,107,18.83333333,1343.87500,546.45833333, 588.29167, 880.000000,2020-06-04T00:00:00Z,STA-BETR801_4,6,34
7.625,18.9125,14.4375,STA-BETR801,78,19.87500000,1350.83333,558.87500000, 611.20833, 837.791667,2020-06-05T00:00:00Z,STA-BETR801_4,7,34
5.22916666666667,14.1833333333333,16.6458333333333,STA-BETR801,47,18.41666667,1401.08333,580.04166667, 610.37500, 869.458333,2020-06-06T00:00:00Z,STA-BETR801_4,8,34
5.77083333333333,15.725,8.52083333333333,STA-BETR801,32,11.83333333,1219.16667,453.00000000, 476.75000, 764.791667,2020-06-07T00:00:00Z,STA-BETR801_4,9,34
5.70833333333333,11.1625,8.89583333333333,STA-BETR801,89,10.66666667, 938.20833,323.70833333, 291.45833, 617.125000,2020-06-08T00:00:00Z,STA-BETR801_4,10,34
7.25,14.9958333333333,21.9166666666667,STA-BETR801,76,18.83333333,1159.58333,570.62500000, 580.25000, 840.750000,2020-06-09T00:00:00Z,STA-BETR801_4,11,34
9.27083333333333,18.975,15.0625,STA-BETR801,57,19.41666667,1289.75000,574.16666667, 640.79167, 871.125000,2020-06-10T00:00:00Z,STA-BETR801_4,12,34
16.6041666666667,28.9333333333333,28.2916666666667,STA-BETR801,51,19.79166667,1419.37500,580.62500000, 652.33333, 872.375000,2020-06-11T00:00:00Z,STA-BETR801_4,13,34
24.75,37.5583333333333,23.5208333333333,STA-BETR801,40,20.79166667,1349.91667,619.62500000, 666.75000, 900.833333,2020-06-12T00:00:00Z,STA-BETR801_4,14,34
14.125,29.6625,24.2916666666667,STA-BETR801,22,20.66666667,1517.37500,633.37500000, 698.95833, 925.625000,2020-06-13T00:00:00Z,STA-BETR801_4,15,34
5.22916666666667,12.6,15.5833333333333,STA-BETR801,16,13.54166667,1325.66667,480.50000000, 558.08333, 843.583333,2020-06-14T00:00:00Z,STA-BETR801_4,16,34
7.54166666666667,15.2041666666667,14.1458333333333,STA-BETR801,95,12.79166667,1036.41667,371.83333333, 391.04167, 671.250000,2020-06-15T00:00:00Z,STA-BETR801_4,17,34
8.47916666666667,17.475,21.4583333333333,STA-BETR801,63,20.50000000,1418.00000,604.08333333, 648.91667, 851.333333,2020-06-16T00:00:00Z,STA-BETR801_4,18,34
11.1458333333333,20.6833333333333,23.6041666666667,STA-BETR801,94,22.25000000,1450.25000,622.91666667, 697.08333, 930.500000,2020-06-17T00:00:00Z,STA-BETR801_4,19,34
14.7291666666667,22.0166666666667,27.5625,STA-BETR801,52,24.20833333,1356.00000,595.25000000, 686.33333, 886.875000,2020-06-18T00:00:00Z,STA-BETR801_4,20,34
7.35416666666667,13.975,17.4375,STA-BETR801,76,23.00000000,1486.91667,635.12500000, 750.75000, 939.416667,2020-06-19T00:00:00Z,STA-BETR801_4,21,34
8.02083333333333,17.725,19.4583333333333,STA-BETR801,22,24.00000000,1552.50000,655.83333333, 736.83333, 954.000000,2020-06-20T00:00:00Z,STA-BETR801_4,22,34
8.79166666666667,16.1,14.6458333333333,STA-BETR801,14,16.25000000,1362.58333,504.04166667, 571.70833, 866.083333,2020-06-21T00:00:00Z,STA-BETR801_4,23,34
6.47916666666667,13.85,11.0833333333333,STA-BETR801,65,14.70833333,1090.29167,379.16666667, 402.12500, 684.875000,2020-06-22T00:00:00Z,STA-BETR801_4,24,34
11.6666666666667,24.6,21.5208333333333,STA-BETR801,58,23.50000000,1386.04167,627.08333333, 666.79167, 938.541667,2020-06-23T00:00:00Z,STA-BETR801_4,25,34
12.0833333333333,25.7666666666667,27.4791666666667,STA-BETR801,64,24.08333333,1501.45833,663.25000000, 719.87500, 974.000000,2020-06-24T00:00:00Z,STA-BETR801_4,26,34
12.2708333333333,26.225,25.875,STA-BETR801,46,24.12500000,1536.95833,664.00000000, 708.83333, 930.583333,2020-06-25T00:00:00Z,STA-BETR801_4,27,34
9.0625,22.475,28.2083333333333,STA-BETR801,59,25.45833333,1529.16667,683.25000000, 738.87500, 890.500000,2020-06-26T00:00:00Z,STA-BETR801_4,28,34
15.0625,29.9125,29.6666666666667,STA-BETR801,21,25.50000000,1553.50000,668.75000000, 729.79167, 843.875000,2020-06-27T00:00:00Z,STA-BETR801_4,29,34
11.7708333333333,22.5166666666667,13.4375,STA-BETR801,17,16.37500000,1432.08333,503.91666667, 576.08333, 875.000000,2020-06-28T00:00:00Z,STA-BETR801_4,30,34
4.97916666666667,14.2875,6.625,STA-BETR801,77,13.29166667,1123.54167,379.95833333, 406.70833, 761.666667,2020-06-29T00:00:00Z,STA-BETR801_5,1,34
6.52083333333333,21.9125,11.7291666666667,STA-BETR801,46,21.87500000,1403.25000,631.50000000, 667.66667, 862.708333,2020-06-30T00:00:00Z,STA-BETR801_5,2,34
5.0625,14.1833333333333,13.6666666666667,STA-BETR801,86,22.62500000,1450.50000,665.58333333, 724.83333, 841.083333,2020-07-01T00:00:00Z,STA-BETR801_5,3,34
3.35416666666667,9.39166666666667,12.2708333333333,STA-BETR801,56,22.87500000,1434.70833,671.29166667, 668.37500, 868.583333,2020-07-02T00:00:00Z,STA-BETR801_5,4,34
5.64583333333333,15.1,12.3125,STA-BETR801,59,23.83333333,1364.20833,682.45833333, 674.45833, 893.458333,2020-07-03T00:00:00Z,STA-BETR801_5,5,34
8.16666666666667,19.225,12.4865208333333,STA-BETR801,31,24.66666667,1378.37500,679.12500000, 662.08333, 881.333333,2020-07-04T00:00:00Z,STA-BETR801_5,6,34
4.41666666666667,11.0583333333333,8.70097916666667,STA-BETR801,20,15.08333333,1327.04167,498.00000000, 525.04167, 892.583333,2020-07-05T00:00:00Z,STA-BETR801_5,7,34
4.52083333333333,13.5166666666667,5.08333333333333,STA-BETR801,68,11.29166667,1054.16667,374.45833333, 379.75000, 740.666667,2020-07-06T00:00:00Z,STA-BETR801_5,8,34
7.60416666666667,19.5375,12.1875,STA-BETR801,61, 0.08333333,1356.75000,252.62500000, 605.25000, 904.541667,2020-07-07T00:00:00Z,STA-BETR801_5,9,34
6.875,17.9125,19.2291666666667,STA-BETR801,107, 0.00000000,1385.91667,252.75000000, 641.41667, 853.666667,2020-07-08T00:00:00Z,STA-BETR801_5,10,34
6.14583333333333,12.1833333333333,21.75,STA-BETR801,71, 0.00000000,1386.33333,259.75000000, 650.58333, 826.166667,2020-07-09T00:00:00Z,STA-BETR801_5,11,34
4.60416666666667,13.5791666666667,9.39583333333333,STA-BETR801,78, 0.00000000,1413.58333,280.54166667, 674.37500, 901.083333,2020-07-10T00:00:00Z,STA-BETR801_5,12,34
4.25,12.1,16.7083333333333,STA-BETR801,37, 0.00000000,1480.16667,327.83333333, 662.12500, 915.875000,2020-07-11T00:00:00Z,STA-BETR801_5,13,34
6.3125,13.3291666666667,18.6458333333333,STA-BETR801,32, 0.00000000,1275.79167,462.16666667, 507.66667, 877.625000,2020-07-12T00:00:00Z,STA-BETR801_5,14,34
4.33333333333333,9.9125,9.83333333333333,STA-BETR801,163, 0.00000000,1031.16667,375.37500000, 356.95833, 745.916667,2020-07-13T00:00:00Z,STA-BETR801_5,15,34
6.875,18.3291666666667,25.9166666666667,STA-BETR801,112, 0.00000000,1279.33333,165.75000000, 569.87500, 874.291667,2020-07-14T00:00:00Z,STA-BETR801_5,16,34
7.39583333333333,16.0166666666667,21.1666666666667,STA-BETR801,168, 0.00000000,1337.20833,126.12500000, 631.95833, 826.291667,2020-07-15T00:00:00Z,STA-BETR801_5,17,34
